YelpID,venueName,displayAddress,distance,rating,reviewCount,price,stationIndex,category,totalVenues
N9UPllc-jLWun7MhYFIzAw,From The Hearth Express,"['1279 Pine St', 'Redding, CA 96001']",296.6801524203214,3.8,60,2.0,15,restaurants,60
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",310.1621601002367,4.4,162,,15,restaurants,60
My80Rm5V_KycXYwQGUUDRw,Corbett's Restaurant,"['1455 Pine St', 'Redding, CA 96001']",324.25594346287085,3.9,184,2.0,15,restaurants,60
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",361.8530885368458,4.2,81,2.0,15,restaurants,60
VOcBCydwzOnPX_LBMZm-UQ,Hot Diggity Dog,"['Yuba St And Oregon St', 'Redding, CA 96001']",363.9076807955097,3.7,3,1.0,15,restaurants,60
m4kUD4Ng_VgVwd2qpSkd1g,Deja Vu,"['1177 Shasta St', 'Redding, CA 96001']",383.31498783608663,4.3,476,2.0,15,restaurants,60
7-HRKjs2JGn5FNo9i9NnrA,Carnegie's,"['1600 Oregon St', 'Redding, CA 96001']",394.7780548479772,3.8,82,2.0,15,restaurants,60
bRyY-4re52Pg-IFpQBY2BQ,Final Draft Brewing Company,"['1600 California St', 'Redding, CA 96001']",397.449721434302,4.1,753,2.0,15,restaurants,60
gKiRFAvvsmbhftmXM6uGZg,Carl's Jr,"['1800 Eureka Way', 'Redding, CA 96001']",401.7074721846515,2.3,24,,15,restaurants,60
fzIyA4V4c-TL4SoUbKUrkQ,Chu's Too,"['1135 Pine St', 'Ste 101', 'Redding, CA 96001']",422.5101559697926,3.9,133,2.0,15,restaurants,60
wpt1YhNWei2CBy6HvCeHLw,Amazing Alheri,"['1440 Placer St', 'Redding, CA 96001']",422.5140359039921,5.0,1,,15,restaurants,60
kRwi4y4MTbFsQxAerYfdsw,Cheesecakes Unlimited,"['1135 Pine St', 'Ste 113', 'Redding, CA 96001']",426.958546757805,2.9,160,2.0,15,restaurants,60
RsMGLH5HER2HSU8czQ-q8A,Cafe Paradisio,"['1270 Yuba St', 'Redding, CA 96001']",432.2575305180951,4.1,255,2.0,15,restaurants,60
AePMatI_NRGHPMcs4aIWhg,Fusion Lounge Bar & Grill,"['1545 Placer St', 'Redding, CA 96001']",439.9149314596218,4.2,187,2.0,15,restaurants,60
OXkOnrjH6Cndzl9hC0ckBA,Raliberto's,"['1701 California St', 'Redding, CA 96001']",458.69015065898395,1.0,1,,15,restaurants,60
LLND8CNRnx5masv_txy0jg,Raliberto's Taco Shop,"['1701 California St', 'Redding, CA 96001']",459.50429970992445,2.3,12,,15,restaurants,60
KEzT40noe_gt2afArlZCxQ,Damburger,"['1320 Placer St', 'Redding, CA 96001']",463.3923319348815,4.0,167,2.0,15,restaurants,60
AScA5UeQeoe0yZ9n6dhOOQ,Court Street Eats,"['1718 Placer St', 'Redding, CA 96001']",475.78280250343147,4.3,19,,15,restaurants,60
88T3JMsvcBUNdVJtV_RBZw,Jack's Grill,"['1743 California St', 'Redding, CA 96001']",482.3790858010028,3.8,408,3.0,15,restaurants,60
duB-_DTA-XX_vlvVJcZ4cg,The Original Arnold's,"['1724 Market St', 'Redding, CA 96001']",488.39816027507527,4.2,71,2.0,15,restaurants,60
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",491.4179832455924,3.6,46,2.0,15,restaurants,60
UXPkQGuZ6u71z36rbluYcA,Fratelli's Pizza Parlor,"['1774 California St', 'Redding, CA 96001']",509.3885308896154,4.2,121,2.0,15,restaurants,60
8Ck4JUkafRV3i7uOiDK9fQ,Taroko Asian Bar And Grill,"['1701 Pine St', 'Redding, CA 96001']",525.7945137502763,4.2,161,2.0,15,restaurants,60
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",538.7187101565776,3.6,241,3.0,15,restaurants,60
ra2RMICvesVSYbZSz3asRw,Vintage Public House,"['1790 Market St', 'Redding, CA 96001']",541.4919244356681,4.1,232,2.0,15,restaurants,60
Ayv9xsDcXMVrN6A18ns2Gw,Subway,"['1950 Eureka Way', 'Redding, CA 96001']",549.698666969914,2.9,19,1.0,15,restaurants,60
LBmlc31lc_EyxRz62aTU-g,Caffé Pagato,"['1031 Butte St', 'Redding, CA 96001']",591.6169703157454,4.6,94,1.0,15,restaurants,60
FOnEQoQVBBgIOBM6zXH71g,Chicken Shack - Eureka Way,"['1970 Eureka Way', 'Redding, CA 96001']",596.0994146884344,3.5,38,,15,restaurants,60
p64KyCAQO5fPTbmERIlQ0w,The Crepe Escape Redding,"['1824 Pine St', 'Redding, CA 96001']",634.9929581885614,4.7,69,,15,restaurants,60
T2jhn-Xe0WN8CVfF63GfqA,Burger King,"['2055 Eureka Way', 'Redding, CA 96001']",663.3891832168724,1.7,35,1.0,15,restaurants,60
5XSeP7Ln1W0GWRieB5EaRg,La Cocina De Chuy,"['2030 Eureka Way', 'Redding, CA 96001']",682.9781285370124,4.4,417,1.0,15,restaurants,60
rgvwGrdnSPGdw92xypeHmg,Roots Juice Bar,"['1950 Pine St', 'Redding, CA 96001']",724.4096461028603,4.4,62,,15,restaurants,60
FxW3Tkv6W4_7JElSXfCvlA,Trendy's,"['1730 Gold St', 'Redding, CA 96001']",737.0178387635285,4.6,829,2.0,15,restaurants,60
f1gw12SubXPHI8hE3AS9GQ,Calzone Life,"['2110 Eureka Way', 'Redding, CA 96001']",755.7738107860606,4.0,5,,15,restaurants,60
lpvY5AZxPlwIPc6i49_duw,Pizza Guys,"['2110 Eureka Way', 'Ste A', 'Redding, CA 96001']",755.7738107860606,3.5,17,,15,restaurants,60
VOcBCydwzOnPX_LBMZm-UQ,Hot Diggity Dog,"['Yuba St And Oregon St', 'Redding, CA 96001']",134.0301868372056,3.7,3,1.0,16,restaurants,59
7-HRKjs2JGn5FNo9i9NnrA,Carnegie's,"['1600 Oregon St', 'Redding, CA 96001']",135.4810882770084,3.8,82,2.0,16,restaurants,59
AScA5UeQeoe0yZ9n6dhOOQ,Court Street Eats,"['1718 Placer St', 'Redding, CA 96001']",208.36570913089744,4.3,19,,16,restaurants,59
ONn_p2HKDThmmXlOWRGlaQ,Woody's Brewing,"['1257 Oregon St', 'Redding, CA 96001']",309.76150594871683,4.2,748,2.0,16,restaurants,59
bRyY-4re52Pg-IFpQBY2BQ,Final Draft Brewing Company,"['1600 California St', 'Redding, CA 96001']",317.6223586550577,4.1,753,2.0,16,restaurants,59
AePMatI_NRGHPMcs4aIWhg,Fusion Lounge Bar & Grill,"['1545 Placer St', 'Redding, CA 96001']",330.25345992499456,4.2,187,2.0,16,restaurants,59
OXkOnrjH6Cndzl9hC0ckBA,Raliberto's,"['1701 California St', 'Redding, CA 96001']",394.6840816354334,1.0,1,,16,restaurants,59
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",396.00065452696384,4.2,81,2.0,16,restaurants,59
LLND8CNRnx5masv_txy0jg,Raliberto's Taco Shop,"['1701 California St', 'Redding, CA 96001']",396.64716775284165,2.3,12,,16,restaurants,59
wpt1YhNWei2CBy6HvCeHLw,Amazing Alheri,"['1440 Placer St', 'Redding, CA 96001']",407.24477123513793,5.0,1,,16,restaurants,59
UXPkQGuZ6u71z36rbluYcA,Fratelli's Pizza Parlor,"['1774 California St', 'Redding, CA 96001']",409.5220048969812,4.2,121,2.0,16,restaurants,59
88T3JMsvcBUNdVJtV_RBZw,Jack's Grill,"['1743 California St', 'Redding, CA 96001']",420.832799343904,3.8,408,3.0,16,restaurants,59
09CmaQKclHxjCk6xX8eSfw,Maxwells Eatery,"['1344 Market St', 'Redding, CA 96001']",423.38824563135324,4.1,271,2.0,16,restaurants,59
mMS0a-5Um_yHwZ2npbJnIQ,Odell Craft Barbecue,"['1300 Market St', 'Ste 102', 'Redding, CA 96001']",427.7982257986032,4.9,26,,16,restaurants,59
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",427.7982257986032,3.3,398,3.0,16,restaurants,59
gKiRFAvvsmbhftmXM6uGZg,Carl's Jr,"['1800 Eureka Way', 'Redding, CA 96001']",428.37795873939893,2.3,24,,16,restaurants,59
2xOc1-oxmU5KljRxzoc8Mw,From the Hearth Kitchen & Pie Shop - Redding,"['1427 Market St', 'Redding, CA 96001']",438.11125597329396,4.0,114,2.0,16,restaurants,59
SnrbsFVHs79kteTG-kxv9A,The Lost Era,"['1350 Butte St', 'Redding, CA 96001']",438.3272547893264,5.0,2,,16,restaurants,59
TzqzueZCJaotGBw7yWnmCA,Cinders Wood Fired Pizza,"['1415 Market St', 'Redding, CA 96001']",441.0311757396368,4.3,598,2.0,16,restaurants,59
wrEp_x2pIouXbOqWDsX7EQ,La Cabana,"['1335 Market St', 'Redding, CA 96001']",454.4101588747223,4.2,203,1.0,16,restaurants,59
duB-_DTA-XX_vlvVJcZ4cg,The Original Arnold's,"['1724 Market St', 'Redding, CA 96001']",454.4320174828478,4.2,71,2.0,16,restaurants,59
IxCDXj-7iQiLzir7G5FpOw,Sandwichery,"['1341 Tehama St', 'Redding, CA 96001']",455.2437201473486,4.6,130,1.0,16,restaurants,59
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",457.3420754610336,3.6,46,2.0,16,restaurants,59
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",468.68461423345934,3.7,12,1.0,16,restaurants,59
ra2RMICvesVSYbZSz3asRw,Vintage Public House,"['1790 Market St', 'Redding, CA 96001']",499.56722696271,4.1,232,2.0,16,restaurants,59
FxW3Tkv6W4_7JElSXfCvlA,Trendy's,"['1730 Gold St', 'Redding, CA 96001']",505.99377418661544,4.6,829,2.0,16,restaurants,59
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",507.0255593485783,4.4,162,,16,restaurants,59
Ayv9xsDcXMVrN6A18ns2Gw,Subway,"['1950 Eureka Way', 'Redding, CA 96001']",508.7383635878331,2.9,19,1.0,16,restaurants,59
KEzT40noe_gt2afArlZCxQ,Damburger,"['1320 Placer St', 'Redding, CA 96001']",516.7578777601478,4.0,167,2.0,16,restaurants,59
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",520.9814716091901,3.6,241,3.0,16,restaurants,59
0hTkYJLt-blOJUqZOyLiFg,Taqueria Los Gordos,"['1400 Pine St', 'Redding, CA 96001']",528.5290743998463,4.1,185,1.0,16,restaurants,59
q6k8HgPRXyI1EphGmBaCzg,Taco Bell,"['1220 Market St', 'Redding, CA 96001']",530.9174158862594,1.7,50,1.0,16,restaurants,59
My80Rm5V_KycXYwQGUUDRw,Corbett's Restaurant,"['1455 Pine St', 'Redding, CA 96001']",540.9648936800402,3.9,184,2.0,16,restaurants,59
FOnEQoQVBBgIOBM6zXH71g,Chicken Shack - Eureka Way,"['1970 Eureka Way', 'Redding, CA 96001']",551.0201958413571,3.5,38,,16,restaurants,59
LvtdDxlAYXzD7bXkmk8NHA,Downtown Grounds ,"['1400 Eureka Way', 'Redding, CA 96001']",562.3193264747903,4.6,12,,16,restaurants,59
T2jhn-Xe0WN8CVfF63GfqA,Burger King,"['2055 Eureka Way', 'Redding, CA 96001']",572.854550860679,1.7,35,1.0,16,restaurants,59
RsMGLH5HER2HSU8czQ-q8A,Cafe Paradisio,"['1270 Yuba St', 'Redding, CA 96001']",583.6209965647275,4.1,255,2.0,16,restaurants,59
8Ck4JUkafRV3i7uOiDK9fQ,Taroko Asian Bar And Grill,"['1701 Pine St', 'Redding, CA 96001']",587.7377836238242,4.2,161,2.0,16,restaurants,59
jkKDV4EGYcceTeKJ3mQIwA,The classroom,"['1644 Magnolia Ave', 'Redding, CA 96001']",595.5856568630579,5.0,1,,16,restaurants,59
lyBBbZ-mZpBaezcRol_MtQ,Weinerschnitzel,"['1120 N Market St', 'Redding, CA 96001']",598.9959547058979,2.0,2,,16,restaurants,59
TfwA7rp7PQw-FEaYg0hMUA,Wienerschnitzel,"['1120 North Market St', 'Redding, CA 96001']",607.8445984179375,3.1,44,1.0,16,restaurants,59
N9UPllc-jLWun7MhYFIzAw,From The Hearth Express,"['1279 Pine St', 'Redding, CA 96001']",619.8442772312395,3.8,60,2.0,16,restaurants,59
p64KyCAQO5fPTbmERIlQ0w,The Crepe Escape Redding,"['1824 Pine St', 'Redding, CA 96001']",625.5793861159398,4.7,69,,16,restaurants,59
ne7W5PUvgTMQklonrZixcg,El Shastaquero,"['1459 GOLD STREET', 'Redding, CA 96001']",631.2264169337373,4.5,2,,16,restaurants,59
5XSeP7Ln1W0GWRieB5EaRg,La Cocina De Chuy,"['2030 Eureka Way', 'Redding, CA 96001']",635.3838801248017,4.4,417,1.0,16,restaurants,59
rgvwGrdnSPGdw92xypeHmg,Roots Juice Bar,"['1950 Pine St', 'Redding, CA 96001']",678.8440724926435,4.4,62,,16,restaurants,59
m4kUD4Ng_VgVwd2qpSkd1g,Deja Vu,"['1177 Shasta St', 'Redding, CA 96001']",686.8480321422719,4.3,476,2.0,16,restaurants,59
f1gw12SubXPHI8hE3AS9GQ,Calzone Life,"['2110 Eureka Way', 'Redding, CA 96001']",695.6664576652926,4.0,5,,16,restaurants,59
lpvY5AZxPlwIPc6i49_duw,Pizza Guys,"['2110 Eureka Way', 'Ste A', 'Redding, CA 96001']",695.6664576652926,3.5,17,,16,restaurants,59
t0QlYlwad-1vYn7V62Ol2A,Boba Tea & Coffee,"['2110 Eureka Way', 'Redding, CA 96001']",715.9845301143405,4.8,5,,16,restaurants,59
7-HRKjs2JGn5FNo9i9NnrA,Carnegie's,"['1600 Oregon St', 'Redding, CA 96001']",12.652805561562843,3.8,82,2.0,17,restaurants,61
VOcBCydwzOnPX_LBMZm-UQ,Hot Diggity Dog,"['Yuba St And Oregon St', 'Redding, CA 96001']",22.889724527698807,3.7,3,1.0,17,restaurants,61
AScA5UeQeoe0yZ9n6dhOOQ,Court Street Eats,"['1718 Placer St', 'Redding, CA 96001']",96.09710537226918,4.3,19,,17,restaurants,61
bRyY-4re52Pg-IFpQBY2BQ,Final Draft Brewing Company,"['1600 California St', 'Redding, CA 96001']",208.4123124701002,4.1,753,2.0,17,restaurants,61
AePMatI_NRGHPMcs4aIWhg,Fusion Lounge Bar & Grill,"['1545 Placer St', 'Redding, CA 96001']",210.65098870089162,4.2,187,2.0,17,restaurants,61
OXkOnrjH6Cndzl9hC0ckBA,Raliberto's,"['1701 California St', 'Redding, CA 96001']",280.1355057750876,1.0,1,,17,restaurants,61
LLND8CNRnx5masv_txy0jg,Raliberto's Taco Shop,"['1701 California St', 'Redding, CA 96001']",282.2068255870429,2.3,12,,17,restaurants,61
UXPkQGuZ6u71z36rbluYcA,Fratelli's Pizza Parlor,"['1774 California St', 'Redding, CA 96001']",286.1869005237289,4.2,121,2.0,17,restaurants,61
88T3JMsvcBUNdVJtV_RBZw,Jack's Grill,"['1743 California St', 'Redding, CA 96001']",304.68010593020716,3.8,408,3.0,17,restaurants,61
wpt1YhNWei2CBy6HvCeHLw,Amazing Alheri,"['1440 Placer St', 'Redding, CA 96001']",304.93815944312627,5.0,1,,17,restaurants,61
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",311.55732283840297,4.2,81,2.0,17,restaurants,61
duB-_DTA-XX_vlvVJcZ4cg,The Original Arnold's,"['1724 Market St', 'Redding, CA 96001']",342.34575228936336,4.2,71,2.0,17,restaurants,61
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",345.00967727618064,3.6,46,2.0,17,restaurants,61
ra2RMICvesVSYbZSz3asRw,Vintage Public House,"['1790 Market St', 'Redding, CA 96001']",382.81701932122627,4.1,232,2.0,17,restaurants,61
FxW3Tkv6W4_7JElSXfCvlA,Trendy's,"['1730 Gold St', 'Redding, CA 96001']",387.09206812355245,4.6,829,2.0,17,restaurants,61
SnrbsFVHs79kteTG-kxv9A,The Lost Era,"['1350 Butte St', 'Redding, CA 96001']",403.4901900055026,5.0,2,,17,restaurants,61
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",408.40778141691254,3.6,241,3.0,17,restaurants,61
ONn_p2HKDThmmXlOWRGlaQ,Woody's Brewing,"['1257 Oregon St', 'Redding, CA 96001']",410.93349904223925,4.2,748,2.0,17,restaurants,61
2xOc1-oxmU5KljRxzoc8Mw,From the Hearth Kitchen & Pie Shop - Redding,"['1427 Market St', 'Redding, CA 96001']",416.2913556187702,4.0,114,2.0,17,restaurants,61
TzqzueZCJaotGBw7yWnmCA,Cinders Wood Fired Pizza,"['1415 Market St', 'Redding, CA 96001']",421.14094968903754,4.3,598,2.0,17,restaurants,61
KEzT40noe_gt2afArlZCxQ,Damburger,"['1320 Placer St', 'Redding, CA 96001']",423.47112420332684,4.0,167,2.0,17,restaurants,61
09CmaQKclHxjCk6xX8eSfw,Maxwells Eatery,"['1344 Market St', 'Redding, CA 96001']",438.5168932118373,4.1,271,2.0,17,restaurants,61
IxCDXj-7iQiLzir7G5FpOw,Sandwichery,"['1341 Tehama St', 'Redding, CA 96001']",445.2944621960245,4.6,130,1.0,17,restaurants,61
mMS0a-5Um_yHwZ2npbJnIQ,Odell Craft Barbecue,"['1300 Market St', 'Ste 102', 'Redding, CA 96001']",453.50547603150164,4.9,26,,17,restaurants,61
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",453.50547603150164,3.3,398,3.0,17,restaurants,61
wrEp_x2pIouXbOqWDsX7EQ,La Cabana,"['1335 Market St', 'Redding, CA 96001']",457.77132763407906,4.2,203,1.0,17,restaurants,61
vvPO574nUH3ZMGATTlYTEQ,Squire Room,"['1336 Tehama St', 'Redding, CA 96001']",465.9824460175074,3.7,12,1.0,17,restaurants,61
8Ck4JUkafRV3i7uOiDK9fQ,Taroko Asian Bar And Grill,"['1701 Pine St', 'Redding, CA 96001']",491.652061899931,4.2,161,2.0,17,restaurants,61
ne7W5PUvgTMQklonrZixcg,El Shastaquero,"['1459 GOLD STREET', 'Redding, CA 96001']",501.6883559372039,4.5,2,,17,restaurants,61
My80Rm5V_KycXYwQGUUDRw,Corbett's Restaurant,"['1455 Pine St', 'Redding, CA 96001']",502.2037143244252,3.9,184,2.0,17,restaurants,61
p64KyCAQO5fPTbmERIlQ0w,The Crepe Escape Redding,"['1824 Pine St', 'Redding, CA 96001']",510.20235566606345,4.7,69,,17,restaurants,61
0hTkYJLt-blOJUqZOyLiFg,Taqueria Los Gordos,"['1400 Pine St', 'Redding, CA 96001']",513.4718511475894,4.1,185,1.0,17,restaurants,61
RsMGLH5HER2HSU8czQ-q8A,Cafe Paradisio,"['1270 Yuba St', 'Redding, CA 96001']",516.2625452331392,4.1,255,2.0,17,restaurants,61
gKiRFAvvsmbhftmXM6uGZg,Carl's Jr,"['1800 Eureka Way', 'Redding, CA 96001']",553.1645173780826,2.3,24,,17,restaurants,61
rgvwGrdnSPGdw92xypeHmg,Roots Juice Bar,"['1950 Pine St', 'Redding, CA 96001']",555.8329757975062,4.4,62,,17,restaurants,61
q6k8HgPRXyI1EphGmBaCzg,Taco Bell,"['1220 Market St', 'Redding, CA 96001']",575.9417976794863,1.7,50,1.0,17,restaurants,61
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",608.027979045386,4.4,162,,17,restaurants,61
LvtdDxlAYXzD7bXkmk8NHA,Downtown Grounds ,"['1400 Eureka Way', 'Redding, CA 96001']",621.1844459008057,4.6,12,,17,restaurants,61
N9UPllc-jLWun7MhYFIzAw,From The Hearth Express,"['1279 Pine St', 'Redding, CA 96001']",630.8898136516451,3.8,60,2.0,17,restaurants,61
jkKDV4EGYcceTeKJ3mQIwA,The classroom,"['1644 Magnolia Ave', 'Redding, CA 96001']",636.5452941811109,5.0,1,,17,restaurants,61
Ayv9xsDcXMVrN6A18ns2Gw,Subway,"['1950 Eureka Way', 'Redding, CA 96001']",638.2632385093646,2.9,19,1.0,17,restaurants,61
lyBBbZ-mZpBaezcRol_MtQ,Weinerschnitzel,"['1120 N Market St', 'Redding, CA 96001']",663.4732723897469,2.0,2,,17,restaurants,61
TfwA7rp7PQw-FEaYg0hMUA,Wienerschnitzel,"['1120 North Market St', 'Redding, CA 96001']",671.3278590369421,3.1,44,1.0,17,restaurants,61
m4kUD4Ng_VgVwd2qpSkd1g,Deja Vu,"['1177 Shasta St', 'Redding, CA 96001']",679.8197216065887,4.3,476,2.0,17,restaurants,61
FOnEQoQVBBgIOBM6zXH71g,Chicken Shack - Eureka Way,"['1970 Eureka Way', 'Redding, CA 96001']",680.5772131703376,3.5,38,,17,restaurants,61
T2jhn-Xe0WN8CVfF63GfqA,Burger King,"['2055 Eureka Way', 'Redding, CA 96001']",700.8133036452274,1.7,35,1.0,17,restaurants,61
A3woxNjoRRyc1Vg-d3XuGA,Pasta Pronto,"['2151 Market St', 'Redding, CA 96003']",724.6583135348029,3.5,102,1.0,17,restaurants,61
LBmlc31lc_EyxRz62aTU-g,Caffé Pagato,"['1031 Butte St', 'Redding, CA 96001']",762.136839304445,4.6,94,1.0,17,restaurants,61
5XSeP7Ln1W0GWRieB5EaRg,La Cocina De Chuy,"['2030 Eureka Way', 'Redding, CA 96001']",764.7551677395797,4.4,417,1.0,17,restaurants,61
fzIyA4V4c-TL4SoUbKUrkQ,Chu's Too,"['1135 Pine St', 'Ste 101', 'Redding, CA 96001']",794.901137182172,3.9,133,2.0,17,restaurants,61
jkKDV4EGYcceTeKJ3mQIwA,The classroom,"['1644 Magnolia Ave', 'Redding, CA 96001']",25.156225239651935,5.0,1,,18,restaurants,53
AScA5UeQeoe0yZ9n6dhOOQ,Court Street Eats,"['1718 Placer St', 'Redding, CA 96001']",583.7902285167165,4.3,19,,18,restaurants,53
7-HRKjs2JGn5FNo9i9NnrA,Carnegie's,"['1600 Oregon St', 'Redding, CA 96001']",605.7155105513722,3.8,82,2.0,18,restaurants,53
VOcBCydwzOnPX_LBMZm-UQ,Hot Diggity Dog,"['Yuba St And Oregon St', 'Redding, CA 96001']",635.9874567342671,3.7,3,1.0,18,restaurants,53
T2jhn-Xe0WN8CVfF63GfqA,Burger King,"['2055 Eureka Way', 'Redding, CA 96001']",649.979589556853,1.7,35,1.0,18,restaurants,53
Ayv9xsDcXMVrN6A18ns2Gw,Subway,"['1950 Eureka Way', 'Redding, CA 96001']",702.5580454096231,2.9,19,1.0,18,restaurants,53
FxW3Tkv6W4_7JElSXfCvlA,Trendy's,"['1730 Gold St', 'Redding, CA 96001']",703.0644450189028,4.6,829,2.0,18,restaurants,53
FOnEQoQVBBgIOBM6zXH71g,Chicken Shack - Eureka Way,"['1970 Eureka Way', 'Redding, CA 96001']",711.3994025981195,3.5,38,,18,restaurants,53
5XSeP7Ln1W0GWRieB5EaRg,La Cocina De Chuy,"['2030 Eureka Way', 'Redding, CA 96001']",742.9155062992039,4.4,417,1.0,18,restaurants,53
yYzMYOfqL6HuBKZsARHUuQ,Puerto Vallarta,"['2315 Eureka Way', 'Redding, CA 96001']",751.9683791709346,3.4,96,2.0,18,restaurants,53
f1gw12SubXPHI8hE3AS9GQ,Calzone Life,"['2110 Eureka Way', 'Redding, CA 96001']",752.6690955506645,4.0,5,,18,restaurants,53
lpvY5AZxPlwIPc6i49_duw,Pizza Guys,"['2110 Eureka Way', 'Ste A', 'Redding, CA 96001']",752.6690955506645,3.5,17,,18,restaurants,53
t0QlYlwad-1vYn7V62Ol2A,Boba Tea & Coffee,"['2110 Eureka Way', 'Redding, CA 96001']",756.4951942325721,4.8,5,,18,restaurants,53
gKiRFAvvsmbhftmXM6uGZg,Carl's Jr,"['1800 Eureka Way', 'Redding, CA 96001']",756.7594692156734,2.3,24,,18,restaurants,53
AePMatI_NRGHPMcs4aIWhg,Fusion Lounge Bar & Grill,"['1545 Placer St', 'Redding, CA 96001']",790.1591891915314,4.2,187,2.0,18,restaurants,53
ONn_p2HKDThmmXlOWRGlaQ,Woody's Brewing,"['1257 Oregon St', 'Redding, CA 96001']",793.6136680819297,4.2,748,2.0,18,restaurants,53
bRyY-4re52Pg-IFpQBY2BQ,Final Draft Brewing Company,"['1600 California St', 'Redding, CA 96001']",806.7720157833014,4.1,753,2.0,18,restaurants,53
UXPkQGuZ6u71z36rbluYcA,Fratelli's Pizza Parlor,"['1774 California St', 'Redding, CA 96001']",839.7867043535649,4.2,121,2.0,18,restaurants,53
EKUilYPLNDyTGoG_TjXaww,Phat Straw,"['2475 Eureka Way', 'Redding, CA 96001']",845.7314172510837,4.5,26,,18,restaurants,53
OXkOnrjH6Cndzl9hC0ckBA,Raliberto's,"['1701 California St', 'Redding, CA 96001']",861.7376696133895,1.0,1,,18,restaurants,53
LLND8CNRnx5masv_txy0jg,Raliberto's Taco Shop,"['1701 California St', 'Redding, CA 96001']",863.803532428845,2.3,12,,18,restaurants,53
88T3JMsvcBUNdVJtV_RBZw,Jack's Grill,"['1743 California St', 'Redding, CA 96001']",879.6161779715292,3.8,408,3.0,18,restaurants,53
wpt1YhNWei2CBy6HvCeHLw,Amazing Alheri,"['1440 Placer St', 'Redding, CA 96001']",903.7773909455298,5.0,1,,18,restaurants,53
duB-_DTA-XX_vlvVJcZ4cg,The Original Arnold's,"['1724 Market St', 'Redding, CA 96001']",922.7916804466744,4.2,71,2.0,18,restaurants,53
Sz1jiJT4b_bE-KNX7S37CA,Post Office Saloon & Grill,"['1636 Market St', 'Downtown Redding Mall', 'Redding, CA 96001']",922.9732257551113,4.2,81,2.0,18,restaurants,53
O7FWL986cfUGAD9WKikqRQ,Downtown Bar & Grill,"['1724 Market St', 'Redding, CA 96001']",924.6777195398319,3.6,46,2.0,18,restaurants,53
ne7W5PUvgTMQklonrZixcg,El Shastaquero,"['1459 GOLD STREET', 'Redding, CA 96001']",939.37512025928,4.5,2,,18,restaurants,53
ra2RMICvesVSYbZSz3asRw,Vintage Public House,"['1790 Market St', 'Redding, CA 96001']",947.283553554746,4.1,232,2.0,18,restaurants,53
LSDdeqz_or0rcTrkfCaxww,Karline's Restaurant,"['1100 Center St', 'Redding, CA 96001']",948.0131298357894,4.4,162,,18,restaurants,53
nd7wlihGZ5hm01aaqJhHPg,Market Street Blade And Barrel,"['1777 Market St', 'Redding, CA 96001']",981.9167713613605,3.6,241,3.0,18,restaurants,53
mMS0a-5Um_yHwZ2npbJnIQ,Odell Craft Barbecue,"['1300 Market St', 'Ste 102', 'Redding, CA 96001']",996.1710708034782,4.9,26,,18,restaurants,53
gSSxGLA8LyztK595j2zxqA,Kobe Seafood & Steakhouse,"['1300 Market St', 'Ste 101', 'Redding, CA 96001']",996.1710708034782,3.3,398,3.0,18,restaurants,53
09CmaQKclHxjCk6xX8eSfw,Maxwells Eatery,"['1344 Market St', 'Redding, CA 96001']",996.109421747906,4.1,271,2.0,18,restaurants,53
FxW3Tkv6W4_7JElSXfCvlA,Trendy's,"['1730 Gold St', 'Redding, CA 96001']",115.39321318492127,4.6,829,2.0,19,restaurants,60
ne7W5PUvgTMQklonrZixcg,El Shastaquero,"['1459 GOLD STREET', 'Redding, CA 96001']",345.55709830868,4.5,2,,19,restaurants,60
