fsqID,venueName,formattedAddress,catID,catName,catIDGroup,distance,rating,totalRatings,totalPhotos,totalTips,popularity,price,storeVerified,stationIndex
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,273,,,,,0.8840744101633394,2.0,False,10
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,285,,,,,0.9566696914700544,2.0,True,10
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,302,,,,,0.9367816091954023,,False,10
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,312,,,,,0.9016938898971567,2.0,False,10
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,323,,,,,0.897005444646098,1.0,False,10
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,959,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,10
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,422,,,,,0.46400483968542044,1.0,False,10
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,433,,,,,0.9594676346037507,,False,10
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,440,,,,,0.9754990925589837,1.0,False,10
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,510,,,,,0.9730036297640653,1.0,False,10
4d9ff070c41ca143fd273da3,The Tropics,"2555 S Market St, Redding, CA 96001",13010,Dive Bar,Dining and Drinking,979,,,,,0.9596944948578342,1.0,False,10
8450b912f6e64c1b18cd502c,Agana Tropics,"2555 S Market St, Redding, CA 96001",13003,Bar,Dining and Drinking,999,,,,,0.10450695704779189,2.0,False,10
51c67732498ed8402e1d0a7d,Sacramento River,"777 Auditorium Dr, Redding, CA 96001",16000,Landmarks and Outdoors,Landmarks and Outdoors,1371,,,,,0.8996521476104054,,False,10
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,556,,,,,,,False,10
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,567,,,,,,,False,10
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,606,,,,,,,False,10
086ef0913cf446afcdfe97cf,Redding Recreation,"1250 Parkview Ave, Redding, CA 96001",16032,Park,Landmarks and Outdoors,852,,,,,,,False,10
d1c9f6f6be2b44e7fd22fe51,La Tour Demonstration Forest,"875 Cypress Ave, Redding, CA 96001",16032,Park,Landmarks and Outdoors,893,,,,,,,False,10
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,261,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,11
4c4bf3589c8d2d7f72f4b76b,Club 501,"1244 California St, Redding, CA 96001",13011,Gay Bar,Dining and Drinking,292,8.3,12.0,6.0,4.0,0.9050211736237145,2.0,False,11
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,294,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,11
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,340,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,11
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,727,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,11
4bfd76e4bf6576b08551adb8,Wienerschnitzel,"1120 Market St, Redding, CA 96001",13058,Hot Dog Joint,Dining and Drinking,155,7.6,12.0,44.0,1.0,0.9872202056866304,1.0,False,11
4c4c76ec712ac9281194606e,Caldwell Park,"56 Quartz Hill Rd, Redding, CA 96003",16032,Park,Landmarks and Outdoors,767,7.8,10.0,39.0,1.0,0.9912280701754386,,False,11
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,187,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,11
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,607,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,11
4c4de42cdb2c20a1629d9273,Thai Cafe,"820 Butte St, Redding, CA 96001",13352,Thai Restaurant,Dining and Drinking,681,7.0,15.0,10.0,7.0,0.940260133091349,2.0,False,11
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,651,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,11
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,743,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,11
4c43c3bf2d3ec9b61d0f2eae,Subway,"1950 Eureka Way, Redding, CA 96001",13039,Deli,Dining and Drinking,738,6.3,5.0,5.0,1.0,0.9683151845130067,1.0,False,11
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,586,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,11
505d17e7e4b04d802adf880c,Fish Viewing Facility,"Redding, CA 96003",16043,River,Landmarks and Outdoors,320,,,,,0.691318814277072,,False,11
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,432,,,,,0.9016938898971567,2.0,False,11
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,495,,,,,0.9754990925589837,1.0,False,11
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,546,,,,,0.8840744101633394,2.0,False,11
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,644,,,,,0.897005444646098,1.0,False,11
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,687,,,,,0.9491833030852994,2.0,False,11
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,706,,,,,0.04688445251058681,1.0,False,11
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,708,,,,,0.9367816091954023,,False,11
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,709,,,,,0.9730036297640653,1.0,False,11
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,720,,,,,0.9566696914700544,2.0,True,11
5013426ae4b06bc0bd58866a,Jump River Park,"56 Quartz Hill Rd, Redding, CA 96003",16037,Playground,Landmarks and Outdoors,722,,,,,0.8701603145795523,,False,11
0d157b18e2ff41d7b9a3a877,Riverside Mobile & Rv Park,"901 N Market St, Redding, CA 96003",16008,Campground,Landmarks and Outdoors,727,,,,,0.2605111917725348,,False,11
5f6ffbdf2ced3145f09488f8,Chicken Shack - Eureka Way,"1970 Eureka Way, Redding, CA 96001",13055,Fried Chicken Joint,Dining and Drinking,774,,,,,0.9097852389594676,1.0,False,11
4b89b364f964a5200a4c32e3,Burger King,"2055 Eureka Way, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,863,5.6,6.0,17.0,1.0,0.9757259528130672,1.0,True,11
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,901,,,,,0.6359649122807017,,False,11
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,901,,,,,0.9633998790078645,1.0,False,11
4bacf079f964a520e51b3be3,McConnell's Arboretum & Botanical Gardens Nursery,"Market Street, Redding, CA 96003",16005,Botanical Garden,Landmarks and Outdoors,905,,,,,0.9903206291591047,,False,11
51c67732498ed8402e1d0a7d,Sacramento River,"777 Auditorium Dr, Redding, CA 96001",16000,Landmarks and Outdoors,Landmarks and Outdoors,1179,,,,,0.8996521476104054,,False,11
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,136,,,,,,,False,11
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,216,,,,,,,False,11
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,229,,,,,,,False,11
32c7527d6cf34f47f043ac40,Redding Riverside Village,"901 N Market St, Redding, CA 96003",16008,Campground,Landmarks and Outdoors,641,,,,,,,False,11
4be35d2dd27a20a1cd12925b,Dutch Bros Coffee,"695 N Market St (at Arboretum Dr), Redding, CA 96003",13032,"Cafe, Coffee, and Tea House",Dining and Drinking,970,8.1,33.0,19.0,6.0,0.992362371445856,1.0,True,12
5aad7fe52db4a91c2baaf80c,Mosaic,"826 Sundial Bridge Dr, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,146,6.7,17.0,19.0,4.0,0.9371597096188747,,False,12
4c4de42cdb2c20a1629d9273,Thai Cafe,"820 Butte St, Redding, CA 96001",13352,Thai Restaurant,Dining and Drinking,693,7.0,15.0,10.0,7.0,0.940260133091349,2.0,False,12
51c67732498ed8402e1d0a7d,Sacramento River,"777 Auditorium Dr, Redding, CA 96001",16000,Landmarks and Outdoors,Landmarks and Outdoors,6,,,,,0.8996521476104054,,False,12
5ab0513bda2e0005a1a22fd6,Sheraton Club,"820 Sundial Bridge Dr, Redding, CA 96001",13016,Lounge,Dining and Drinking,166,,,,,0.9311857229280097,3.0,False,12
4bfab98ab182c9b62cba7a5a,The River Trail,"Redding, CA 96001",16019,Hiking Trail,Landmarks and Outdoors,198,,,,,0.9357985480943739,,False,12
51d70b15498ebdf67559751b,Sulphur Creek,"Redding, CA 96003",16043,River,Landmarks and Outdoors,285,,,,,0.905852994555354,,False,12
5d24e76cf4e9bd002389d06c,Mosaic Restaurant,"826 Sundial Bridge Dr, Redding, CA 96001",13003,Bar,Dining and Drinking,292,,,,,0.882788868723533,3.0,False,12
4d9f87aded24370442c4edba,Sacramento River Trail - Turtle Bay East Connector,"Redding, CA 96001",16019,Hiking Trail,Landmarks and Outdoors,513,,,,,0.9519056261343013,,False,12
4bacf079f964a520e51b3be3,McConnell's Arboretum & Botanical Gardens Nursery,"Market Street, Redding, CA 96003",16005,Botanical Garden,Landmarks and Outdoors,638,,,,,0.9903206291591047,,False,12
52a1245f11d299c2202162b4,David's office At Turtle Bay,"1335 Arboretum Dr (Market Street), Redding, CA 96003",16017,Garden,Landmarks and Outdoors,727,,,,,0.2305656382335148,,False,12
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,962,,,,,0.9754990925589837,1.0,False,12
4c7f1afe01df3704bb7ce5ac,Hilltop Point,"501 Hilltop Dr, Redding, CA 96003",16000,Landmarks and Outdoors,Landmarks and Outdoors,965,,,,,0.9852540834845736,,False,12
538f6ff6498e102acb29fdb1,Paul Bunyan Forest Camp,"840 Sundial Bridge Dr, Redding, CA 96001",16037,Playground,Landmarks and Outdoors,1884,,,,,0.6239413188142771,,False,12
61ebd30c28534048707636d4,McConnell Arboretum,"840 Sundial Bridge Dr, Redding, CA 96001",16039,Urban Park,Landmarks and Outdoors,306,,,,,,,False,12
cf83900246184465ac0c5628,Turtle Bay Exploration Play Area,"844 Sundial Bridge Dr, Redding, CA 96001",16037,Playground,Landmarks and Outdoors,306,,,,,,,False,12
07a44a70e57a4d11bffeb787,Riverfront Park,"800 Sundial Bridge Dr, Redding, CA 96001",16032,Park,Landmarks and Outdoors,514,,,,,,,False,12
32c7527d6cf34f47f043ac40,Redding Riverside Village,"901 N Market St, Redding, CA 96003",16008,Campground,Landmarks and Outdoors,929,,,,,,,False,12
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,302,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,13
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,391,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,13
4c4bf3589c8d2d7f72f4b76b,Club 501,"1244 California St, Redding, CA 96001",13011,Gay Bar,Dining and Drinking,394,8.3,12.0,6.0,4.0,0.9050211736237145,2.0,False,13
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,255,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,13
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,322,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,13
4bfd76e4bf6576b08551adb8,Wienerschnitzel,"1120 Market St, Redding, CA 96001",13058,Hot Dog Joint,Dining and Drinking,570,7.6,12.0,44.0,1.0,0.9872202056866304,1.0,False,13
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,254,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,13
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,108,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,13
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,392,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,13
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,218,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,13
4c4de42cdb2c20a1629d9273,Thai Cafe,"820 Butte St, Redding, CA 96001",13352,Thai Restaurant,Dining and Drinking,857,7.0,15.0,10.0,7.0,0.940260133091349,2.0,False,13
4c43c3bf2d3ec9b61d0f2eae,Subway,"1950 Eureka Way, Redding, CA 96001",13039,Deli,Dining and Drinking,707,6.3,5.0,5.0,1.0,0.9683151845130067,1.0,False,13
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,590,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,13
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,91,,,,,0.897005444646098,1.0,False,13
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,123,,,,,0.8840744101633394,2.0,False,13
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,158,,,,,0.9367816091954023,,False,13
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,177,,,,,0.9566696914700544,2.0,True,13
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,183,,,,,0.9491833030852994,2.0,False,13
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,190,,,,,0.9730036297640653,1.0,False,13
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,251,,,,,0.9016938898971567,2.0,False,13
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,471,,,,,0.9633998790078645,1.0,False,13
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,508,,,,,0.9594676346037507,,False,13
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,573,,,,,0.9754990925589837,1.0,False,13
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,633,,,,,0.04688445251058681,1.0,False,13
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,684,,,,,0.46400483968542044,1.0,False,13
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,708,,,,,0.6359649122807017,,False,13
4b89b364f964a5200a4c32e3,Burger King,"2055 Eureka Way, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,793,5.6,6.0,17.0,1.0,0.9757259528130672,1.0,True,13
5f6ffbdf2ced3145f09488f8,Chicken Shack - Eureka Way,"1970 Eureka Way, Redding, CA 96001",13055,Fried Chicken Joint,Dining and Drinking,745,,,,,0.9097852389594676,1.0,False,13
505d17e7e4b04d802adf880c,Fish Viewing Facility,"Redding, CA 96003",16043,River,Landmarks and Outdoors,802,,,,,0.691318814277072,,False,13
51105e64e4b0cb0bd885a8c9,Magnolia Park,"1614 Magnolia Ave, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,852,,,,,0.5274500907441017,,False,13
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,348,,,,,,,False,13
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,462,,,,,,,False,13
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,509,,,,,,,False,13
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,283,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,14
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,56,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,14
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,124,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,14
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,364,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,14
4c4bf3589c8d2d7f72f4b76b,Club 501,"1244 California St, Redding, CA 96001",13011,Gay Bar,Dining and Drinking,304,8.3,12.0,6.0,4.0,0.9050211736237145,2.0,False,14
4bfd76e4bf6576b08551adb8,Wienerschnitzel,"1120 Market St, Redding, CA 96001",13058,Hot Dog Joint,Dining and Drinking,424,7.6,12.0,44.0,1.0,0.9872202056866304,1.0,False,14
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,256,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,14
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,199,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,14
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,271,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,14
4c4de42cdb2c20a1629d9273,Thai Cafe,"820 Butte St, Redding, CA 96001",13352,Thai Restaurant,Dining and Drinking,698,7.0,15.0,10.0,7.0,0.940260133091349,2.0,False,14
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,361,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,14
4c43c3bf2d3ec9b61d0f2eae,Subway,"1950 Eureka Way, Redding, CA 96001",13039,Deli,Dining and Drinking,734,6.3,5.0,5.0,1.0,0.9683151845130067,1.0,False,14
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,592,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,14
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,117,,,,,0.9016938898971567,2.0,False,14
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,165,,,,,0.8840744101633394,2.0,False,14
5cba77b2234724002b3959ee,The Park Food Truck Hub,"1552 Placer St, Redding, CA 96001",13065,Restaurant,Dining and Drinking,266,,,,,0.897005444646098,1.0,False,14
5d24e2d44dcbca002fc6c660,Cedar Crest Brewing,"1475 Placer St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,305,,,,,0.9491833030852994,2.0,False,14
5f70ff3b99b067634136954c,Fusion Lounge,"1545 Placer St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,327,,,,,0.9367816091954023,,False,14
562ec74f498eb100b82ff216,The Dip,"1730 California St (Placer), Redding, CA 96001",10003,Arcade,Arts and Entertainment,338,,,,,0.9566696914700544,2.0,True,14
4b75c0d6f964a5201d222ee3,Carnegies,"1600 Oregon St, Redding, CA 96001",13068,American Restaurant,Dining and Drinking,379,,,,,0.9730036297640653,1.0,False,14
58b9c69fd772f97a40339388,Caffé Pagato,"1031 Butte St, Redding, CA 96001",13034,Café,Dining and Drinking,417,,,,,0.9754990925589837,1.0,False,14
5e35b39d927f370008489acd,Roots Juice Bar,"1950 Pine St, Redding, CA 96001",13000,Dining and Drinking,Dining and Drinking,545,,,,,0.9633998790078645,1.0,False,14
505d17e7e4b04d802adf880c,Fish Viewing Facility,"Redding, CA 96003",16043,River,Landmarks and Outdoors,657,,,,,0.691318814277072,,False,14
810968fcd2744594580e354f,Krispy Krunchy Chicken,"1905 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,669,,,,,0.04688445251058681,1.0,False,14
65a9c9ede0724622a03573df,Pourboys Tapyard,"2040 Waldon St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,670,,,,,0.9594676346037507,,False,14
4b89b364f964a5200a4c32e3,Burger King,"2055 Eureka Way, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,840,5.6,6.0,17.0,1.0,0.9757259528130672,1.0,True,14
5f6ffbdf2ced3145f09488f8,Chicken Shack - Eureka Way,"1970 Eureka Way, Redding, CA 96001",13055,Fried Chicken Joint,Dining and Drinking,773,,,,,0.9097852389594676,1.0,False,14
e0cc2da09c054ca134a7a380,Pasta Pronto,"2151 Market St, Redding, CA 96001",13064,Pizzeria,Dining and Drinking,790,,,,,0.46400483968542044,1.0,False,14
2e06545ac9f04f361f3e691e,Noteworthy Wines,"1267 Willis St, Redding, CA 96001",13387,Winery,Dining and Drinking,796,,,,,0.6359649122807017,,False,14
51105e64e4b0cb0bd885a8c9,Magnolia Park,"1614 Magnolia Ave, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,1014,,,,,0.5274500907441017,,False,14
2adfc7970cec4603640c28e2,Old City Hall Arts Center,"1313 Market St, Redding, CA 96001",16026,Monument,Landmarks and Outdoors,169,,,,,,,False,14
3fafb4f24ea54fa28cadeac4,From The Hearth Bakery & Cafe,"1279 Pine St, Redding, CA 96001",13002,Bakery,Dining and Drinking,268,,,,,,,False,14
59692af407c9eae008601caf,Charlew's Tap House,"1177 Shasta St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,311,,,,,,,False,14
581ccd7f0d63b178d22e9e54,Theory Collaborative,"1250 California St, Redding, CA 96001",13034,Café,Dining and Drinking,102,8.9,35.0,34.0,4.0,0.9785238959467635,1.0,True,15
4b636603f964a520ff762ae3,Taqueria Los Gordos,"1400 Pine St (Tehama), Redding, CA 96001",13099,Chinese Restaurant,Dining and Drinking,243,8.1,28.0,15.0,13.0,0.9652147610405324,2.0,False,15
5a110c7f0fe7a07167d2f62f,Taste & See Creamery,"1419 Market St, Redding, CA 96001",13046,Ice Cream Parlor,Dining and Drinking,211,8.0,9.0,11.0,1.0,0.9745916515426497,1.0,False,15
4b5138a2f964a520cc4727e3,Market Street Steakhouse,"1777 Market St, Redding, CA 96001",13383,Steakhouse,Dining and Drinking,544,8.7,14.0,12.0,6.0,0.9664246823956443,3.0,False,15
4bfd76e4bf6576b08551adb8,Wienerschnitzel,"1120 Market St, Redding, CA 96001",13058,Hot Dog Joint,Dining and Drinking,287,7.6,12.0,44.0,1.0,0.9872202056866304,1.0,False,15
4bf3009298ac0f47ad6262a8,Damburger,"1320 Placer St, Redding, CA 96001",13031,Burger Joint,Dining and Drinking,447,7.2,27.0,8.0,10.0,0.962265577737447,1.0,True,15
4c8ba29052a98cfa7caf37e9,Heavenly Donuts,"1313 Shasta St, Redding, CA 96001",13001,Bagel Shop,Dining and Drinking,217,6.9,10.0,19.0,2.0,0.9730792498487598,1.0,False,15
5839cf23424f9379715e5abb,Final Draft Brewi,"1600 California St, Redding, CA 96001",13003,Bar,Dining and Drinking,394,6.7,16.0,56.0,6.0,0.9734573502722323,2.0,True,15
4c4de42cdb2c20a1629d9273,Thai Cafe,"820 Butte St, Redding, CA 96001",13352,Thai Restaurant,Dining and Drinking,836,7.0,15.0,10.0,7.0,0.940260133091349,2.0,False,15
4b70bed9f964a520b32c2de3,Jack's Grill,"1743 California St (at Placer St), Redding, CA 96001",13383,Steakhouse,Dining and Drinking,501,6.7,24.0,10.0,8.0,0.9461584996975196,4.0,False,15
4c43c3bf2d3ec9b61d0f2eae,Subway,"1950 Eureka Way, Redding, CA 96001",13039,Deli,Dining and Drinking,549,6.3,5.0,5.0,1.0,0.9683151845130067,1.0,False,15
4c2a899d8ef52d7fa10e30ba,Carl's Jr.,"1800 Eureka Way, Redding, CA 96001",13145,Fast Food Restaurant,Dining and Drinking,401,6.2,2.0,13.0,0.0,0.9764821536600121,1.0,True,15
5dba05a6db21db00086bd90f,Westside Wines & Hops,"1321 Butte St, Redding, CA 96001",13006,Beer Bar,Dining and Drinking,312,,,,,0.9016938898971567,2.0,False,15
4ed18ea329c223f92a522f3a,The Grape Escape,"1747 Market St, Redding, CA 96001",10039,Music Venue,Arts and Entertainment,332,,,,,0.8840744101633394,2.0,False,15
